date,temperature
2025-04-01T22:12:00+07:00,33.68
2025-04-01T22:13:00+07:00,34.06
2025-04-01T22:14:00+07:00,33.55
2025-04-01T22:15:00+07:00,27.38
2025-04-01T22:16:00+07:00,26.54
2025-04-01T22:17:00+07:00,33.11
2025-04-01T22:18:00+07:00,34.76
2025-04-01T22:19:00+07:00,32.58
2025-04-01T22:20:00+07:00,25.09
2025-04-01T22:21:00+07:00,24.74
2025-04-01T22:22:00+07:00,34.96
2025-04-01T22:23:00+07:00,20.09
2025-04-01T22:24:00+07:00,33.14
2025-04-01T22:25:00+07:00,30.48
2025-04-01T22:26:00+07:00,22.11
2025-04-01T22:27:00+07:00,25.35
2025-04-01T22:28:00+07:00,23.61
2025-04-01T22:29:00+07:00,27.81
2025-04-01T22:30:00+07:00,30.28
2025-04-01T22:31:00+07:00,34.23
2025-04-01T22:32:00+07:00,25.12
2025-04-01T22:33:00+07:00,24.77
2025-04-01T22:34:00+07:00,20.54
2025-04-01T22:35:00+07:00,32.99
2025-04-01T22:36:00+07:00,26.68
2025-04-01T22:37:00+07:00,25.39
2025-04-01T22:38:00+07:00,23.97
2025-04-01T22:39:00+07:00,25.53
2025-04-01T22:40:00+07:00,33.92
2025-04-01T22:41:00+07:00,23.34
2025-04-01T22:42:00+07:00,30.87
2025-04-01T22:43:00+07:00,27.12
2025-04-01T22:44:00+07:00,28.83
2025-04-01T22:45:00+07:00,30.82
2025-04-01T22:46:00+07:00,30.71
2025-04-01T22:47:00+07:00,30.81
2025-04-01T22:48:00+07:00,23.54
2025-04-01T22:49:00+07:00,26.39
2025-04-01T22:50:00+07:00,20.71
2025-04-01T22:51:00+07:00,22.73
2025-04-01T22:52:00+07:00,22.31
2025-04-01T22:53:00+07:00,26.71
2025-04-01T22:54:00+07:00,28.54
2025-04-01T22:55:00+07:00,25.6
2025-04-01T22:56:00+07:00,28.37
2025-04-01T22:57:00+07:00,24.36
2025-04-01T22:58:00+07:00,34.64
2025-04-01T22:59:00+07:00,24.51
2025-04-01T23:00:00+07:00,28.62
2025-04-01T23:01:00+07:00,27.89
2025-04-01T23:02:00+07:00,33.12
2025-04-01T23:03:00+07:00,32.68
2025-04-01T23:04:00+07:00,34.01
2025-04-01T23:05:00+07:00,22.2
2025-04-01T23:06:00+07:00,34.46
2025-04-01T23:07:00+07:00,33.52
2025-04-01T23:08:00+07:00,24.37
2025-04-01T23:09:00+07:00,26.93
2025-04-01T23:10:00+07:00,21.97
2025-04-01T23:11:00+07:00,34.4
2025-04-01T23:12:00+07:00,29.96
2025-04-01T23:13:00+07:00,20.32
2025-04-01T23:14:00+07:00,30.24
2025-04-01T23:15:00+07:00,22.09
2025-04-01T23:16:00+07:00,31.53
2025-04-01T23:17:00+07:00,20.26
2025-04-01T23:18:00+07:00,34.82
2025-04-01T23:19:00+07:00,25.69
2025-04-01T23:20:00+07:00,28.48
2025-04-01T23:21:00+07:00,29.41
2025-04-01T23:22:00+07:00,22.44
2025-04-01T23:23:00+07:00,21.47
2025-04-01T23:24:00+07:00,28.48
2025-04-01T23:25:00+07:00,27.62
2025-04-01T23:26:00+07:00,24.03
2025-04-01T23:27:00+07:00,32.1
2025-04-01T23:28:00+07:00,21.81
2025-04-01T23:29:00+07:00,32.39
2025-04-01T23:30:00+07:00,31.23
2025-04-01T23:31:00+07:00,20.85
2025-04-01T23:32:00+07:00,30.38
2025-04-01T23:33:00+07:00,22.28
2025-04-01T23:34:00+07:00,34.64
2025-04-01T23:35:00+07:00,28.87
2025-04-01T23:36:00+07:00,29.75
2025-04-01T23:37:00+07:00,29.86
2025-04-01T23:38:00+07:00,28.52
2025-04-01T23:39:00+07:00,26.28
2025-04-01T23:40:00+07:00,26.36
2025-04-01T23:41:00+07:00,28.61
2025-04-01T23:42:00+07:00,30.26
2025-04-01T23:43:00+07:00,33.73
2025-04-01T23:44:00+07:00,22.81
2025-04-01T23:45:00+07:00,30.07
2025-04-01T23:46:00+07:00,22.73
2025-04-01T23:47:00+07:00,34.75
2025-04-01T23:48:00+07:00,22.3
2025-04-01T23:49:00+07:00,32.83
2025-04-01T23:50:00+07:00,27.89
2025-04-01T23:51:00+07:00,30.81
2025-04-01T23:52:00+07:00,22.08
2025-04-01T23:53:00+07:00,30.29
2025-04-01T23:54:00+07:00,33.53
2025-04-01T23:55:00+07:00,32.98
2025-04-01T23:56:00+07:00,33.45
2025-04-01T23:57:00+07:00,31.8
2025-04-01T23:58:00+07:00,27.15
2025-04-01T23:59:00+07:00,29.13
2025-04-02T00:00:00+07:00,29.13
2025-04-02T00:01:00+07:00,31.08
2025-04-02T00:02:00+07:00,29.72
2025-04-02T00:03:00+07:00,34.92
2025-04-02T00:04:00+07:00,26.1
2025-04-02T00:05:00+07:00,28.91
2025-04-02T00:06:00+07:00,20.33
2025-04-02T00:07:00+07:00,21.86
2025-04-02T00:08:00+07:00,22.76
2025-04-02T00:09:00+07:00,20.3
2025-04-02T00:10:00+07:00,20.25
2025-04-02T00:11:00+07:00,30.18
2025-04-02T00:12:00+07:00,26.4
2025-04-02T00:13:00+07:00,24.2
2025-04-02T00:14:00+07:00,26.73
2025-04-02T00:15:00+07:00,22.39
2025-04-02T00:16:00+07:00,26.09
2025-04-02T00:17:00+07:00,34.9
2025-04-02T00:18:00+07:00,26.07
2025-04-02T00:19:00+07:00,27.2
2025-04-02T00:20:00+07:00,21.09
2025-04-02T00:21:00+07:00,21.52
2025-04-02T00:22:00+07:00,27.5
2025-04-02T00:23:00+07:00,24.49
2025-04-02T00:24:00+07:00,22.94
2025-04-02T00:25:00+07:00,30.7
2025-04-02T00:26:00+07:00,32.86
2025-04-02T00:27:00+07:00,27.19
2025-04-02T00:28:00+07:00,21.85
2025-04-02T00:29:00+07:00,33.73
2025-04-02T00:30:00+07:00,26.03
2025-04-02T00:31:00+07:00,27.82
2025-04-02T00:32:00+07:00,28.62
2025-04-02T00:33:00+07:00,25.27
2025-04-02T00:34:00+07:00,33.95
2025-04-02T00:35:00+07:00,31.97
2025-04-02T00:36:00+07:00,30.61
2025-04-02T00:37:00+07:00,30.83
2025-04-02T00:38:00+07:00,21.06
2025-04-02T00:39:00+07:00,33.1
2025-04-02T00:40:00+07:00,30.53
2025-04-02T00:41:00+07:00,21.34
2025-04-02T00:42:00+07:00,27.96
2025-04-02T00:43:00+07:00,21.47
2025-04-02T00:44:00+07:00,23.59
2025-04-02T00:45:00+07:00,26.59
2025-04-02T00:46:00+07:00,33.23
2025-04-02T00:47:00+07:00,30.96
2025-04-02T00:48:00+07:00,23.98
2025-04-02T00:49:00+07:00,32.69
2025-04-02T00:50:00+07:00,20.93
2025-04-02T00:51:00+07:00,33.28
2025-04-02T00:52:00+07:00,21.87
2025-04-02T00:53:00+07:00,25.34
2025-04-02T00:54:00+07:00,27.26
2025-04-02T00:55:00+07:00,28.86
2025-04-02T00:56:00+07:00,33.64
2025-04-02T00:57:00+07:00,22.84
2025-04-02T00:58:00+07:00,24.18
2025-04-02T00:59:00+07:00,25.46
2025-04-02T01:00:00+07:00,30.86
2025-04-02T01:01:00+07:00,23.62
2025-04-02T01:02:00+07:00,29.15
2025-04-02T01:03:00+07:00,22.98
2025-04-02T01:04:00+07:00,32.3
2025-04-02T01:05:00+07:00,30.14
2025-04-02T01:06:00+07:00,20.8
2025-04-02T01:07:00+07:00,34.63
2025-04-02T01:08:00+07:00,27.89
2025-04-02T01:09:00+07:00,20.78
2025-04-02T01:10:00+07:00,24.09
2025-04-02T01:11:00+07:00,32.67
2025-04-02T01:12:00+07:00,24.43
2025-04-02T01:13:00+07:00,22.3
2025-04-02T01:14:00+07:00,23.92
2025-04-02T01:15:00+07:00,24.01
2025-04-02T01:16:00+07:00,34.72
2025-04-02T01:17:00+07:00,28.27
2025-04-02T01:18:00+07:00,34.72
2025-04-02T01:19:00+07:00,34.25
2025-04-02T01:20:00+07:00,31.42
2025-04-02T01:21:00+07:00,34.54
2025-04-02T01:22:00+07:00,34.86
2025-04-02T01:23:00+07:00,24.68
2025-04-02T01:24:00+07:00,28.97
2025-04-02T01:25:00+07:00,32.81
2025-04-02T01:26:00+07:00,30.56
2025-04-02T01:27:00+07:00,24.15
2025-04-02T01:28:00+07:00,25.35
2025-04-02T01:29:00+07:00,25.06
2025-04-02T01:30:00+07:00,31.53
2025-04-02T01:31:00+07:00,34.98
2025-04-02T01:32:00+07:00,31.75
2025-04-02T01:33:00+07:00,31.81
2025-04-02T01:34:00+07:00,26.08
2025-04-02T01:35:00+07:00,24.97
2025-04-02T01:36:00+07:00,28.59
2025-04-02T01:37:00+07:00,27.64
2025-04-02T01:38:00+07:00,29.01
2025-04-02T01:39:00+07:00,29.59
2025-04-02T01:40:00+07:00,31.54
2025-04-02T01:41:00+07:00,23.85
2025-04-02T01:42:00+07:00,26.9
2025-04-02T01:43:00+07:00,33.82
2025-04-02T01:44:00+07:00,34.11
2025-04-02T01:45:00+07:00,34.36
2025-04-02T01:46:00+07:00,22.31
2025-04-02T01:47:00+07:00,20.92
2025-04-02T01:48:00+07:00,30.93
2025-04-02T01:49:00+07:00,32.73
2025-04-02T01:50:00+07:00,34.24
2025-04-02T01:51:00+07:00,26.17
2025-04-02T01:52:00+07:00,29.8
2025-04-02T01:53:00+07:00,31.59
2025-04-02T01:54:00+07:00,31.73
2025-04-02T01:55:00+07:00,26.66
2025-04-02T01:56:00+07:00,26.79
2025-04-02T01:57:00+07:00,26.11
2025-04-02T01:58:00+07:00,32.62
2025-04-02T01:59:00+07:00,28.33
2025-04-02T02:00:00+07:00,32.71
2025-04-02T02:01:00+07:00,34.76
2025-04-02T02:02:00+07:00,22.86
2025-04-02T02:03:00+07:00,33.8
2025-04-02T02:04:00+07:00,32.14
2025-04-02T02:05:00+07:00,30.36
2025-04-02T02:06:00+07:00,21.11
2025-04-02T02:07:00+07:00,32.15
2025-04-02T02:08:00+07:00,24.5
2025-04-02T02:09:00+07:00,25.18
2025-04-02T02:10:00+07:00,31.51
2025-04-02T02:11:00+07:00,25.62
2025-04-02T02:12:00+07:00,32.74
2025-04-02T02:13:00+07:00,23.7
2025-04-02T02:14:00+07:00,23.37
2025-04-02T02:15:00+07:00,22.45
2025-04-02T02:16:00+07:00,23.19
2025-04-02T02:17:00+07:00,26.93
2025-04-02T02:18:00+07:00,24.69
2025-04-02T02:19:00+07:00,21.33
2025-04-02T02:20:00+07:00,26.83
2025-04-02T02:21:00+07:00,27.09
2025-04-02T02:22:00+07:00,23.75
2025-04-02T02:23:00+07:00,34.62
2025-04-02T02:24:00+07:00,26.79
2025-04-02T02:25:00+07:00,24.17
2025-04-02T02:26:00+07:00,34.31
2025-04-02T02:27:00+07:00,25.34
2025-04-02T02:28:00+07:00,23.84
2025-04-02T02:29:00+07:00,25.4
2025-04-02T02:30:00+07:00,29.64
2025-04-02T02:31:00+07:00,28.71
2025-04-02T02:32:00+07:00,32.44
2025-04-02T02:33:00+07:00,33.87
2025-04-02T02:34:00+07:00,32.21
2025-04-02T02:35:00+07:00,33.98
2025-04-02T02:36:00+07:00,24.88
2025-04-02T02:37:00+07:00,22.34
2025-04-02T02:38:00+07:00,22.56
2025-04-02T02:39:00+07:00,32.55
2025-04-02T02:40:00+07:00,32.2
2025-04-02T02:41:00+07:00,24.27
2025-04-02T02:42:00+07:00,31.79
2025-04-02T02:43:00+07:00,34.5
2025-04-02T02:44:00+07:00,28.44
2025-04-02T02:45:00+07:00,28.3
2025-04-02T02:46:00+07:00,28.84
2025-04-02T02:47:00+07:00,29.77
2025-04-02T02:48:00+07:00,28.63
2025-04-02T02:49:00+07:00,20.11
2025-04-02T02:50:00+07:00,25.67
2025-04-02T02:51:00+07:00,26.61
2025-04-02T02:52:00+07:00,32.94
2025-04-02T02:53:00+07:00,27.87
2025-04-02T02:54:00+07:00,33.56
2025-04-02T02:55:00+07:00,20.29
2025-04-02T02:56:00+07:00,21.58
2025-04-02T02:57:00+07:00,21.85
2025-04-02T02:58:00+07:00,30.67
2025-04-02T02:59:00+07:00,22.76
2025-04-02T03:00:00+07:00,25.01
2025-04-02T03:01:00+07:00,26.48
2025-04-02T03:02:00+07:00,24.2
2025-04-02T03:03:00+07:00,32.72
2025-04-02T03:04:00+07:00,25.64
2025-04-02T03:05:00+07:00,21.75
2025-04-02T03:06:00+07:00,20.1
2025-04-02T03:07:00+07:00,21.06
2025-04-02T03:08:00+07:00,32.96
2025-04-02T03:09:00+07:00,20.86
2025-04-02T03:10:00+07:00,27.21
2025-04-02T03:11:00+07:00,34.53
2025-04-02T03:12:00+07:00,24.99
2025-04-02T03:13:00+07:00,33.68
2025-04-02T03:14:00+07:00,28.55
2025-04-02T03:15:00+07:00,24.69
2025-04-02T03:16:00+07:00,32.97
2025-04-02T03:17:00+07:00,27.05
2025-04-02T03:18:00+07:00,22.43
2025-04-02T03:19:00+07:00,22.55
2025-04-02T03:20:00+07:00,21.62
2025-04-02T03:21:00+07:00,29.25
2025-04-02T03:22:00+07:00,33.86
2025-04-02T03:23:00+07:00,27.47
2025-04-02T03:24:00+07:00,28.59
2025-04-02T03:25:00+07:00,29.21
2025-04-02T03:26:00+07:00,21.17
2025-04-02T03:27:00+07:00,33.71
2025-04-02T03:28:00+07:00,34.15
2025-04-02T03:29:00+07:00,34.31
2025-04-02T03:30:00+07:00,22.71
2025-04-02T03:31:00+07:00,21.24
2025-04-02T03:32:00+07:00,31.0
2025-04-02T03:33:00+07:00,28.86
2025-04-02T03:34:00+07:00,24.98
2025-04-02T03:35:00+07:00,20.27
2025-04-02T03:36:00+07:00,32.72
2025-04-02T03:37:00+07:00,24.59
2025-04-02T03:38:00+07:00,32.11
2025-04-02T03:39:00+07:00,20.99
2025-04-02T03:40:00+07:00,28.25
2025-04-02T03:41:00+07:00,28.29
2025-04-02T03:42:00+07:00,33.78
2025-04-02T03:43:00+07:00,27.06
2025-04-02T03:44:00+07:00,34.5
2025-04-02T03:45:00+07:00,26.26
2025-04-02T03:46:00+07:00,28.97
2025-04-02T03:47:00+07:00,21.85
2025-04-02T03:48:00+07:00,23.51
2025-04-02T03:49:00+07:00,34.02
2025-04-02T03:50:00+07:00,31.83
2025-04-02T03:51:00+07:00,25.51
2025-04-02T03:52:00+07:00,30.74
2025-04-02T03:53:00+07:00,27.42
2025-04-02T03:54:00+07:00,23.0
2025-04-02T03:55:00+07:00,29.6
2025-04-02T03:56:00+07:00,27.47
2025-04-02T03:57:00+07:00,22.64
2025-04-02T03:58:00+07:00,28.68
2025-04-02T03:59:00+07:00,28.11
2025-04-02T04:00:00+07:00,32.54
2025-04-02T04:01:00+07:00,20.04
2025-04-02T04:02:00+07:00,23.67
2025-04-02T04:03:00+07:00,34.51
2025-04-02T04:04:00+07:00,26.79
2025-04-02T04:05:00+07:00,32.64
2025-04-02T04:06:00+07:00,29.55
2025-04-02T04:07:00+07:00,25.64
2025-04-02T04:08:00+07:00,34.61
2025-04-02T04:09:00+07:00,29.58
2025-04-02T04:10:00+07:00,25.18
2025-04-02T04:11:00+07:00,20.09
2025-04-02T04:12:00+07:00,27.15
2025-04-02T04:13:00+07:00,29.93
2025-04-02T04:14:00+07:00,22.23
2025-04-02T04:15:00+07:00,30.55
2025-04-02T04:16:00+07:00,31.92
2025-04-02T04:17:00+07:00,34.29
2025-04-02T04:18:00+07:00,27.29
2025-04-02T04:19:00+07:00,30.83
2025-04-02T04:20:00+07:00,30.93
2025-04-02T04:21:00+07:00,27.86
2025-04-02T04:22:00+07:00,29.44
2025-04-02T04:23:00+07:00,29.62
2025-04-02T04:24:00+07:00,24.6
2025-04-02T04:25:00+07:00,20.18
2025-04-02T04:26:00+07:00,26.96
2025-04-02T04:27:00+07:00,34.38
2025-04-02T04:28:00+07:00,33.46
2025-04-02T04:29:00+07:00,33.14
2025-04-02T04:30:00+07:00,24.98
2025-04-02T04:31:00+07:00,32.54
2025-04-02T04:32:00+07:00,23.79
2025-04-02T04:33:00+07:00,30.46
2025-04-02T04:34:00+07:00,20.89
2025-04-02T04:35:00+07:00,29.6
2025-04-02T04:36:00+07:00,30.82
2025-04-02T04:37:00+07:00,26.2
2025-04-02T04:38:00+07:00,22.65
2025-04-02T04:39:00+07:00,30.68
2025-04-02T04:40:00+07:00,26.14
2025-04-02T04:41:00+07:00,32.79
2025-04-02T04:42:00+07:00,23.66
2025-04-02T04:43:00+07:00,24.12
2025-04-02T04:44:00+07:00,25.0
2025-04-02T04:45:00+07:00,31.88
2025-04-02T04:46:00+07:00,33.42
2025-04-02T04:47:00+07:00,29.07
2025-04-02T04:48:00+07:00,32.68
2025-04-02T04:49:00+07:00,20.39
2025-04-02T04:50:00+07:00,33.58
2025-04-02T04:51:00+07:00,25.04
2025-04-02T04:52:00+07:00,26.8
2025-04-02T04:53:00+07:00,29.37
2025-04-02T04:54:00+07:00,31.62
2025-04-02T04:55:00+07:00,23.72
2025-04-02T04:56:00+07:00,32.91
2025-04-02T04:57:00+07:00,27.52
2025-04-02T04:58:00+07:00,28.51
2025-04-02T04:59:00+07:00,20.77
2025-04-02T05:00:00+07:00,26.84
2025-04-02T05:01:00+07:00,24.38
2025-04-02T05:02:00+07:00,34.69
2025-04-02T05:03:00+07:00,34.83
2025-04-02T05:04:00+07:00,32.84
2025-04-02T05:05:00+07:00,31.46
2025-04-02T05:06:00+07:00,33.65
2025-04-02T05:07:00+07:00,34.1
2025-04-02T05:08:00+07:00,21.84
2025-04-02T05:09:00+07:00,25.59
2025-04-02T05:10:00+07:00,31.4
2025-04-02T05:11:00+07:00,28.73
2025-04-02T05:12:00+07:00,20.68
2025-04-02T05:13:00+07:00,24.29
2025-04-02T05:14:00+07:00,26.26
2025-04-02T05:15:00+07:00,23.27
2025-04-02T05:16:00+07:00,29.0
2025-04-02T05:17:00+07:00,28.33
2025-04-02T05:18:00+07:00,27.67
2025-04-02T05:19:00+07:00,24.06
2025-04-02T05:20:00+07:00,20.66
2025-04-02T05:21:00+07:00,27.4
2025-04-02T05:22:00+07:00,21.52
2025-04-02T05:23:00+07:00,25.28
2025-04-02T05:24:00+07:00,31.43
2025-04-02T05:25:00+07:00,32.61
2025-04-02T05:26:00+07:00,23.83
2025-04-02T05:27:00+07:00,25.93
2025-04-02T05:28:00+07:00,34.83
2025-04-02T05:29:00+07:00,26.97
2025-04-02T05:30:00+07:00,21.57
2025-04-02T05:31:00+07:00,26.83
2025-04-02T05:32:00+07:00,26.69
2025-04-02T05:33:00+07:00,32.73
2025-04-02T05:34:00+07:00,21.52
2025-04-02T05:35:00+07:00,21.51
2025-04-02T05:36:00+07:00,28.65
2025-04-02T05:37:00+07:00,29.0
2025-04-02T05:38:00+07:00,26.32
2025-04-02T05:39:00+07:00,33.5
2025-04-02T05:40:00+07:00,28.73
2025-04-02T05:41:00+07:00,29.73
2025-04-02T05:42:00+07:00,32.28
2025-04-02T05:43:00+07:00,20.87
2025-04-02T05:44:00+07:00,23.48
2025-04-02T05:45:00+07:00,25.29
2025-04-02T05:46:00+07:00,31.74
2025-04-02T05:47:00+07:00,20.65
2025-04-02T05:48:00+07:00,26.54
2025-04-02T05:49:00+07:00,30.69
2025-04-02T05:50:00+07:00,27.24
2025-04-02T05:51:00+07:00,33.4
2025-04-02T05:52:00+07:00,21.17
2025-04-02T05:53:00+07:00,25.91
2025-04-02T05:54:00+07:00,21.58
2025-04-02T05:55:00+07:00,23.22
2025-04-02T05:56:00+07:00,34.54
2025-04-02T05:57:00+07:00,24.99
2025-04-02T05:58:00+07:00,30.91
2025-04-02T05:59:00+07:00,29.7
2025-04-02T06:00:00+07:00,25.52
2025-04-02T06:01:00+07:00,29.24
2025-04-02T06:02:00+07:00,32.22
2025-04-02T06:03:00+07:00,26.17
2025-04-02T06:04:00+07:00,26.82
2025-04-02T06:05:00+07:00,26.3
2025-04-02T06:06:00+07:00,27.71
2025-04-02T06:07:00+07:00,32.19
2025-04-02T06:08:00+07:00,21.45
2025-04-02T06:09:00+07:00,23.58
2025-04-02T06:10:00+07:00,29.52
2025-04-02T06:11:00+07:00,27.1
2025-04-02T06:12:00+07:00,22.12
2025-04-02T06:13:00+07:00,21.63
2025-04-02T06:14:00+07:00,25.05
2025-04-02T06:15:00+07:00,20.45
2025-04-02T06:16:00+07:00,27.0
2025-04-02T06:17:00+07:00,30.19
2025-04-02T06:18:00+07:00,31.38
2025-04-02T06:19:00+07:00,32.33
2025-04-02T06:20:00+07:00,29.69
2025-04-02T06:21:00+07:00,28.77
2025-04-02T06:22:00+07:00,26.99
2025-04-02T06:23:00+07:00,23.72
2025-04-02T06:24:00+07:00,20.91
2025-04-02T06:25:00+07:00,24.41
2025-04-02T06:26:00+07:00,27.85
2025-04-02T06:27:00+07:00,25.22
2025-04-02T06:28:00+07:00,33.39
2025-04-02T06:29:00+07:00,22.75
2025-04-02T06:30:00+07:00,28.2
2025-04-02T06:31:00+07:00,24.25
2025-04-02T06:32:00+07:00,22.22
2025-04-02T06:33:00+07:00,34.18
2025-04-02T06:34:00+07:00,22.67
2025-04-02T06:35:00+07:00,23.27
2025-04-02T06:36:00+07:00,30.01
2025-04-02T06:37:00+07:00,27.93
2025-04-02T06:38:00+07:00,27.26
2025-04-02T06:39:00+07:00,29.17
2025-04-02T06:40:00+07:00,33.92
2025-04-02T06:41:00+07:00,23.52
2025-04-02T06:42:00+07:00,24.81
2025-04-02T06:43:00+07:00,32.22
2025-04-02T06:44:00+07:00,28.87
2025-04-02T06:45:00+07:00,32.5
2025-04-02T06:46:00+07:00,34.3
2025-04-02T06:47:00+07:00,23.21
2025-04-02T06:48:00+07:00,23.73
2025-04-02T06:49:00+07:00,28.58
2025-04-02T06:50:00+07:00,23.31
2025-04-02T06:51:00+07:00,20.61
2025-04-02T06:52:00+07:00,27.28
2025-04-02T06:53:00+07:00,32.21
2025-04-02T06:54:00+07:00,33.74
2025-04-02T06:55:00+07:00,23.83
2025-04-02T06:56:00+07:00,29.66
2025-04-02T06:57:00+07:00,22.44
2025-04-02T06:58:00+07:00,25.48
2025-04-02T06:59:00+07:00,34.38
2025-04-02T07:00:00+07:00,23.12
2025-04-02T07:01:00+07:00,30.84
2025-04-02T07:02:00+07:00,20.21
2025-04-02T07:03:00+07:00,33.32
2025-04-02T07:04:00+07:00,33.21
2025-04-02T07:05:00+07:00,33.83
2025-04-02T07:06:00+07:00,30.14
2025-04-02T07:07:00+07:00,20.83
2025-04-02T07:08:00+07:00,24.12
2025-04-02T07:09:00+07:00,31.58
2025-04-02T07:10:00+07:00,31.11
2025-04-02T07:11:00+07:00,28.32
2025-04-02T07:12:00+07:00,28.44
2025-04-02T07:13:00+07:00,21.37
2025-04-02T07:14:00+07:00,20.56
2025-04-02T07:15:00+07:00,20.92
2025-04-02T07:16:00+07:00,22.1
2025-04-02T07:17:00+07:00,32.09
2025-04-02T07:18:00+07:00,33.31
2025-04-02T07:19:00+07:00,31.83
2025-04-02T07:20:00+07:00,30.46
2025-04-02T07:21:00+07:00,33.91
2025-04-02T07:22:00+07:00,33.05
2025-04-02T07:23:00+07:00,28.42
2025-04-02T07:24:00+07:00,30.74
2025-04-02T07:25:00+07:00,29.97
2025-04-02T07:26:00+07:00,24.85
2025-04-02T07:27:00+07:00,26.18
2025-04-02T07:28:00+07:00,23.05
2025-04-02T07:29:00+07:00,32.8
2025-04-02T07:30:00+07:00,34.61
2025-04-02T07:31:00+07:00,25.23
2025-04-02T07:32:00+07:00,32.83
2025-04-02T07:33:00+07:00,31.53
2025-04-02T07:34:00+07:00,33.53
2025-04-02T07:35:00+07:00,26.17
2025-04-02T07:36:00+07:00,25.13
2025-04-02T07:37:00+07:00,31.22
2025-04-02T07:38:00+07:00,25.66
2025-04-02T07:39:00+07:00,30.05
2025-04-02T07:40:00+07:00,34.32
2025-04-02T07:41:00+07:00,26.54
2025-04-02T07:42:00+07:00,24.31
2025-04-02T07:43:00+07:00,25.48
2025-04-02T07:44:00+07:00,25.96
2025-04-02T07:45:00+07:00,26.65
2025-04-02T07:46:00+07:00,31.03
2025-04-02T07:47:00+07:00,33.02
2025-04-02T07:48:00+07:00,25.3
2025-04-02T07:49:00+07:00,31.54
2025-04-02T07:50:00+07:00,29.28
2025-04-02T07:51:00+07:00,20.98
2025-04-02T07:52:00+07:00,32.3
2025-04-02T07:53:00+07:00,31.72
2025-04-02T07:54:00+07:00,28.42
2025-04-02T07:55:00+07:00,21.3
2025-04-02T07:56:00+07:00,27.94
2025-04-02T07:57:00+07:00,34.93
2025-04-02T07:58:00+07:00,24.73
2025-04-02T07:59:00+07:00,21.24
2025-04-02T08:00:00+07:00,23.51
2025-04-02T08:01:00+07:00,33.93
2025-04-02T08:02:00+07:00,28.63
2025-04-02T08:03:00+07:00,31.72
2025-04-02T08:04:00+07:00,26.44
2025-04-02T08:05:00+07:00,25.07
2025-04-02T08:06:00+07:00,26.57
2025-04-02T08:07:00+07:00,32.56
2025-04-02T08:08:00+07:00,29.38
2025-04-02T08:09:00+07:00,28.67
2025-04-02T08:10:00+07:00,34.98
2025-04-02T08:11:00+07:00,21.37
2025-04-02T08:12:00+07:00,26.61
2025-04-02T08:13:00+07:00,24.5
2025-04-02T08:14:00+07:00,31.62
2025-04-02T08:15:00+07:00,32.13
2025-04-02T08:16:00+07:00,24.02
2025-04-02T08:17:00+07:00,29.03
2025-04-02T08:18:00+07:00,21.43
2025-04-02T08:19:00+07:00,27.21
2025-04-02T08:20:00+07:00,22.59
2025-04-02T08:21:00+07:00,22.84
2025-04-02T08:22:00+07:00,23.67
2025-04-02T08:23:00+07:00,33.26
2025-04-02T08:24:00+07:00,33.92
2025-04-02T08:25:00+07:00,34.12
2025-04-02T08:26:00+07:00,23.18
2025-04-02T08:27:00+07:00,30.9
2025-04-02T08:28:00+07:00,34.57
2025-04-02T08:29:00+07:00,31.77
2025-04-02T08:30:00+07:00,24.67
2025-04-02T08:31:00+07:00,25.21
2025-04-02T08:32:00+07:00,29.34
2025-04-02T08:33:00+07:00,25.76
2025-04-02T08:34:00+07:00,22.32
2025-04-02T08:35:00+07:00,24.89
2025-04-02T08:36:00+07:00,23.76
2025-04-02T08:37:00+07:00,32.31
2025-04-02T08:38:00+07:00,24.86
2025-04-02T08:39:00+07:00,31.74
2025-04-02T08:40:00+07:00,20.16
2025-04-02T08:41:00+07:00,20.93
2025-04-02T08:42:00+07:00,32.72
2025-04-02T08:43:00+07:00,23.97
2025-04-02T08:44:00+07:00,34.07
2025-04-02T08:45:00+07:00,30.87
2025-04-02T08:46:00+07:00,22.61
2025-04-02T08:47:00+07:00,26.82
2025-04-02T08:48:00+07:00,20.8
2025-04-02T08:49:00+07:00,23.13
2025-04-02T08:50:00+07:00,34.28
2025-04-02T08:51:00+07:00,29.83
2025-04-02T08:52:00+07:00,21.52
2025-04-02T08:53:00+07:00,22.11
2025-04-02T08:54:00+07:00,22.55
2025-04-02T08:55:00+07:00,30.01
2025-04-02T08:56:00+07:00,34.73
2025-04-02T08:57:00+07:00,21.58
2025-04-02T08:58:00+07:00,29.47
2025-04-02T08:59:00+07:00,34.0
2025-04-02T09:00:00+07:00,33.55
2025-04-02T09:01:00+07:00,25.99
2025-04-02T09:02:00+07:00,22.95
2025-04-02T09:03:00+07:00,20.45
2025-04-02T09:04:00+07:00,25.06
2025-04-02T09:05:00+07:00,32.7
2025-04-02T09:06:00+07:00,29.1
2025-04-02T09:07:00+07:00,27.69
2025-04-02T09:08:00+07:00,23.42
2025-04-02T09:09:00+07:00,21.53
2025-04-02T09:10:00+07:00,29.31
2025-04-02T09:11:00+07:00,33.22
2025-04-02T09:12:00+07:00,25.29
2025-04-02T09:13:00+07:00,33.17
2025-04-02T09:14:00+07:00,28.54
2025-04-02T09:15:00+07:00,31.57
2025-04-02T09:16:00+07:00,33.31
2025-04-02T09:17:00+07:00,23.5
